category_url,category_url_clean,page,handle,name,app_url,icon_url,rating,review_count,has_free_plan_text,pricing_text,short_description,built_for_shopify,is_ad
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,4,search-hider,Search Veil,https://apps.shopify.com/search-hider,https://cdn.shopify.com/app-store/listing_images/dc6a1cba7a64b9508a73191b94e86281/icon/CPGXps30lu8CEAE=.png,5.0,3,False,Free trial available,"Hide products from search by tags, out of stock, and more.",False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,4,mercury,Mercury ‑ Personalise & Upsell,https://apps.shopify.com/mercury,https://cdn.shopify.com/app-store/listing_images/f2b22aa42f225258b2d7455480e1ffea/icon/CNS33OeLyIADEAE=.jpeg,5.0,3,False,From $200/month,Personalisation & Upsell Engine,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,4,flash-search,FlashSearch‑AI Search & Filter,https://apps.shopify.com/flash-search,https://cdn.shopify.com/app-store/listing_images/5e11e2dcd9eb4d4b020492954907a6de/icon/CJji57Dzv_ICEAE=.jpeg,3.3,33,False,From $9/month,Avoid lost sales with relevant search and custom filters.,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,4,autofinder-uk,AutoFinder UK,https://apps.shopify.com/autofinder-uk,https://cdn.shopify.com/app-store/listing_images/62387e66394351f11801793f829746ab/icon/COmDtrzH6o8DEAE=.png,5.0,1,False,Free trial available,Vehicle details from registration number and matching products,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,4,visidea,Visidea AI Search & Discovery,https://apps.shopify.com/visidea,https://cdn.shopify.com/app-store/listing_images/d8c340edc0e10c0247a74f231b7096cf/icon/CM7muoD7yvcCEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,4,athena-ai-search-filter,AI Search & Filter by Athena,https://apps.shopify.com/athena-ai-search-filter,https://cdn.shopify.com/app-store/listing_images/000a34a6f50770f08f66c8809b675384/icon/CM-VnKXd-IsDEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,4,vin-decode,Aculogi VIN Decoder,https://apps.shopify.com/vin-decode,https://cdn.shopify.com/app-store/listing_images/bddba41ddd9daafc19a2d3da652edd1e/icon/CJz3t4KunfoCEAE=.png,1.0,1,False,Free trial available,Decode VIN to vehicle information to locate accurate product,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,4,gideon-ai-search,Gideonis AI Visual Search,https://apps.shopify.com/gideon-ai-search,https://cdn.shopify.com/app-store/listing_images/9d98172b8c29deef22c0337962590f20/icon/CK6E3N3V7I4DEAE=.png,3.5,2,False,Free,AI image advance search,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,4,ecommfinder,EcommFinder,https://apps.shopify.com/ecommfinder,https://cdn.shopify.com/app-store/listing_images/8360366c71b3bcf76b49529c2c58ccb7/icon/CI_7oJeo7I8DEAE=.png,,,,,Buscador para ecommerce potenciado con IA,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,4,generative-search,Parallel,https://apps.shopify.com/generative-search,https://cdn.shopify.com/app-store/listing_images/60a833cdda65dc197fca1db05cc5ada5/icon/CL6g8Mm-zpEDEAE=.png,5.0,1,False,Free trial available,"AI automates store search, upsells, personalization, and CRO.",False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,4,substanz-fashion-search,Substanz ‑ Fashion AI Search,https://apps.shopify.com/substanz-fashion-search,https://cdn.shopify.com/app-store/listing_images/9731edf9d2953ec2ea045b20165a1e57/icon/CIPgh7TBv5ADEAE=.jpeg,,,,,Free trial available,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,4,instant-search-insearch,Instant Search ﹣ InSearch,https://apps.shopify.com/instant-search-insearch,https://cdn.shopify.com/app-store/listing_images/286aa17f643db3ced439ab57dea97ed4/icon/CMLM28jhsPgCEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,4,predictive-search,Advanced Predictive Search,https://apps.shopify.com/predictive-search,https://cdn.shopify.com/app-store/listing_images/d981b5771c971126e2e778b9d9902c63/icon/CPD6zt70lu8CEAE=.png,5.0,3,False,Free trial available,"By typing 2 characters, will show you all related products",False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,4,jarvis-ml-growth-engine,Aidaptive | eCommerce AI,https://apps.shopify.com/jarvis-ml-growth-engine,https://cdn.shopify.com/app-store/listing_images/018329071e234e15cb07071d3db23295/icon/CJzH09P8svsCEAE=.png,5.0,4,False,Free to install,Boost revenue with self-learning personalization AI platform.,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,4,search-magic,Search Magic,https://apps.shopify.com/search-magic,https://cdn.shopify.com/app-store/listing_images/689cab19b59cc894f750910654707763/icon/CIfEtq30lu8CEAE=.jpg,,,,,Free trial available,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,5,discoverai-visual-search,DiscoverAI: Visual Search,https://apps.shopify.com/discoverai-visual-search,https://cdn.shopify.com/app-store/listing_images/0f736e4317fc7e1b96a3c2352525f313/icon/COKmyuWo5o4DEAE=.png,2.5,2,True,Free plan available,"AI-powered product search — just snap, upload, and shop",False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,5,visionbrain-visual-search,Smart Visual Search,https://apps.shopify.com/visionbrain-visual-search,https://cdn.shopify.com/app-store/listing_images/16da4029a71d9e80626d4b1372d0207f/icon/CKab59P0lu8CEAE=.jpg,1.0,1,False,Free trial available,Enable AI-Powered Image Search on Your Store,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,5,groupby-ai-search-discovery,GroupBy AI Search & Filter,https://apps.shopify.com/groupby-ai-search-discovery,https://cdn.shopify.com/app-store/listing_images/c07b79bd693f82c699682f4ed7491189/icon/CNHUz_CLl4IDEAE=.png,1.0,1,True,Free plan available,Enhance your store with Google powered search results.,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,5,searchy-ai,Searchy: AI Search and Filter ,https://apps.shopify.com/searchy-ai,https://cdn.shopify.com/app-store/listing_images/fc38981c528fe95ce9037ae0126fa90f/icon/CIz40beQ84EDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,5,vespo,Vespo ‑ Smart AI Search,https://apps.shopify.com/vespo,https://cdn.shopify.com/app-store/listing_images/1b983e3114d32305dbccc95cc9270dda/icon/CObH5ubBr5EDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,5,ur-mobile-navigation-menu-bar,UR: Mobile Navigation｜Menu Bar,https://apps.shopify.com/ur-mobile-navigation-menu-bar,https://cdn.shopify.com/app-store/listing_images/742a6ca27f48353ee87a8b54ecb7ffa4/icon/CNa805C_qJADEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,5,facetify,Facetify,https://apps.shopify.com/facetify,https://cdn.shopify.com/app-store/listing_images/bffabf7528b5926948215cde17c55c9e/icon/COXboJnP2I8DEAE=.png,,,,,Free to install,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,5,coveo,Coveo AI Search & Discovery,https://apps.shopify.com/coveo,https://cdn.shopify.com/app-store/listing_images/8f993f2aa3cc4dae1d720c5345caa92a/icon/CN_v9__VzYsDEAE=.png,,,,,Free to install,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,5,visely,Search & Discovery ‑ Visely,https://apps.shopify.com/visely,https://cdn.shopify.com/app-store/listing_images/eddd383d2b52de539f6a3f55b7664744/icon/CKX9upnkoPACEAE=.png,5.0,35,False,Free trial available,Grow user engagement and sales with relevant search & filters,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,5,year-make-model-pclookup,Year Make Model ‑ PCLookup,https://apps.shopify.com/year-make-model-pclookup,https://cdn.shopify.com/app-store/listing_images/74e8268c9b6d48e361fb61f628b2c755/icon/CNjHk9anjI0DEAE=.jpeg,1.0,1,False,Free trial available,"Search and manage product fitments by Year, Make, and Model.",False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,5,smart-synonym-search,Smart Synonym Search,https://apps.shopify.com/smart-synonym-search,https://cdn.shopify.com/app-store/listing_images/58e3a19ad2b2dd0bd35a4f5507b9fa2b/icon/CMu237f0lu8CEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,5,intelligent-search-filter,AddSearch Search & Discovery,https://apps.shopify.com/intelligent-search-filter,https://cdn.shopify.com/app-store/listing_images/9d007dcb1e333abbdf1df17b18c1995d/icon/CI3brM6rivsCEAE=.png,5.0,3,False,Free trial available,"AI-powered, personalized site search which increases ROI",False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,5,fittora-ai-shopping-assistant,Fittora AI Shopping Assistant,https://apps.shopify.com/fittora-ai-shopping-assistant,https://cdn.shopify.com/app-store/listing_images/28bc18d4652e26e27cd84768d7414d7a/icon/CM2l8-qx4o0DEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,5,visualsearch,Visual Search,https://apps.shopify.com/visualsearch,https://cdn.shopify.com/app-store/listing_images/bddafa7354db96ea388f30fbea34316a/icon/CLGFlrL0lu8CEAE=.png,2.2,11,True,Free plan available,AI-powered image search -show your users the style they search,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,5,shopify-application-304,クイックタグ検索,https://apps.shopify.com/shopify-application-304,https://cdn.shopify.com/app-store/listing_images/ab8782c4f2dd1db41ebe13c58a80029f/icon/CPLKosSf0fQCEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,https://apps.shopify.com/categories/store-design-search-and-navigation-search-and-filters/all,5,mandelbaum,Mandelbaum.ai Search & Filter,https://apps.shopify.com/mandelbaum,https://cdn.shopify.com/app-store/listing_images/bbd78c28795f6325cf45c61b18e71c8c/icon/CJz90sDCj5EDEAE=.jpeg,1.0,1,False,Free,No-Code AI search and Chat UI for your Shop,False,False
